Extra_runs_ID,Match_Id,Over_Id,Ball_Id,Extra_Type_Id,Extra_Runs,Innings_No
3541,548317,19,6,4,1,1
3542,548318,1,6,1,1,2
3543,548318,3,2,1,1,1
3544,548318,5,1,2,2,1
3545,548318,7,2,1,1,1
3546,548318,7,4,1,1,2
3547,548318,7,5,2,1,1
3548,548318,9,3,4,1,2
3549,548318,9,7,2,1,2
3550,548318,10,1,3,4,2
3551,548318,10,4,1,1,1
3552,548318,12,5,2,2,2
3553,548318,13,5,1,2,1
3554,548318,13,6,1,1,1
3555,548318,19,3,4,1,1
3556,548318,19,3,2,1,2
3557,548318,19,4,4,1,1
3558,548318,19,7,1,1,1
3559,548319,7,3,1,1,2
3560,548319,11,3,1,1,2
3561,548319,12,2,2,1,1
3562,548319,13,1,3,1,1
3563,548319,16,5,2,2,1
3564,548319,19,3,3,1,2
3565,548319,20,1,2,1,1
3566,548319,20,3,3,1,2
3567,548320,2,4,1,3,1
3568,548320,10,4,1,1,1
3569,548320,12,2,2,1,2
3570,548320,12,3,3,1,2
3571,548320,13,3,2,1,2
3572,548320,15,2,2,1,2
3573,548320,16,1,2,1,2
3574,548320,16,3,2,1,2
3575,548320,16,8,1,1,2
3576,548320,18,3,2,1,2
3577,548320,18,4,2,1,1
3578,548320,18,5,2,1,1
3579,548320,19,1,2,2,2
3580,548321,2,6,2,1,1
3581,548321,3,5,1,1,1
3582,548321,4,2,2,1,1
3583,548321,4,7,2,1,1
3584,548321,5,2,2,1,1
3585,548321,14,2,1,1,2
3586,548321,20,6,3,1,1
3587,548322,1,3,1,1,1
3588,548322,3,2,1,1,1
3589,548322,6,1,1,1,2
3590,548322,7,3,2,1,2
3591,548322,10,2,1,1,1
3592,548322,13,6,1,1,1
3593,548322,14,6,1,1,1
3594,548322,18,1,2,1,2
3595,548322,18,5,3,1,1
3596,548322,18,6,4,1,2
3597,548323,2,1,2,1,1
3598,548323,4,2,1,1,2
3599,548323,6,2,2,1,1
3600,548323,8,3,2,1,1
3601,548323,8,7,2,1,1
3602,548323,9,5,2,1,1
3603,548323,12,2,2,5,1
3604,548323,14,4,1,1,2
3605,548323,15,5,2,1,1
3606,548323,17,3,2,1,1
3607,548323,17,5,3,2,1
3608,548323,17,6,2,1,2
3609,548323,17,7,2,1,1
3610,548323,17,7,4,1,2
3611,548323,18,1,2,1,2
3612,548323,18,6,2,1,1
3613,548323,20,3,4,1,2
3614,548324,3,2,2,1,1
3615,548324,4,1,1,1,1
3616,548324,5,4,2,1,1
3617,548324,7,6,2,1,1
3618,548324,11,5,2,1,1
3619,548324,13,6,3,4,1
3620,548324,18,3,2,1,1
3621,548324,19,3,1,1,1
3622,548324,19,5,1,1,1
3623,548325,1,3,2,1,2
3624,548325,5,3,2,1,2
3625,548325,7,3,2,2,2
3626,548325,8,6,3,4,2
3627,548325,10,3,2,5,1
3628,548325,12,2,2,1,2
3629,548325,16,6,2,1,1
3630,548325,18,1,2,1,1
3631,548325,18,6,2,1,1
3632,548325,18,6,2,1,2
3633,548325,19,2,1,2,2
3634,548325,20,4,3,1,1
3635,548325,20,6,2,1,1
3636,548326,5,2,2,1,2
3637,548326,7,1,2,1,1
3638,548326,8,6,2,1,2
3639,548326,9,3,2,1,1
3640,548326,10,5,2,1,2
3641,548326,11,1,2,1,1
3642,548326,11,7,4,1,1
3643,548326,12,3,2,1,2
3644,548326,18,2,2,1,1
3645,548326,19,1,2,1,1
3646,548327,1,1,2,1,2
3647,548327,4,6,2,1,2
3648,548327,8,2,2,2,1
3649,548327,11,4,4,1,1
3650,548327,11,4,1,2,2
3651,548327,11,6,1,1,1
3652,548327,11,7,4,1,1
3653,548327,14,1,2,1,1
3654,548327,16,2,2,1,2
3655,548328,3,4,1,1,1
3656,548328,3,6,2,1,1
3657,548328,4,2,1,1,1
3658,548328,4,3,1,1,1
3659,548328,5,5,2,1,2
3660,548328,5,7,2,1,2
3661,548328,5,8,1,1,2
3662,548328,10,3,1,1,2
3663,548328,12,4,3,4,2
3664,548328,13,4,1,1,1
3665,548328,14,5,1,2,1
3666,548328,20,1,1,1,2
3667,548329,7,6,1,1,2
3668,548329,9,2,2,2,2
3669,548329,15,6,1,1,1
3670,548329,16,6,2,1,1
3671,548329,19,3,3,4,1
3672,548330,1,1,1,1,1
3673,548330,1,6,1,1,1
3674,548330,2,1,2,1,2
3675,548330,2,5,2,1,2
3676,548330,2,8,2,1,2
3677,548330,3,2,1,4,2
3678,548330,6,5,2,1,1
3679,548330,8,1,1,1,2
3680,548330,8,6,2,1,1
3681,548330,13,3,1,1,1
3682,548330,15,2,2,1,2
3683,548330,15,4,2,1,2
3684,548330,15,6,2,1,2
3685,548330,16,1,1,1,1
3686,548330,17,6,4,2,1
3687,548330,18,5,2,1,1
3688,548331,2,4,2,1,1
3689,548331,4,1,2,5,1
3690,548331,4,3,2,1,1
3691,548331,4,8,2,1,1
3692,548331,5,4,2,1,2
3693,548331,6,1,2,1,2
3694,548331,6,6,2,1,2
3695,548331,13,3,2,1,2
3696,548331,13,5,1,1,1
3697,548331,14,2,2,1,2
3698,548331,16,1,2,3,1
3699,548331,16,5,1,1,1
3700,548331,19,5,4,1,2
3701,548332,1,1,2,1,1
3702,548332,3,2,2,1,2
3703,548332,3,5,2,2,2
3704,548332,3,7,4,1,2
3705,548332,4,4,2,1,1
3706,548332,7,3,1,1,1
3707,548332,8,5,2,1,1
3708,548332,10,6,1,1,1
3709,548332,11,5,1,1,2
3710,548332,12,4,3,1,2
3711,548332,15,3,1,1,1
3712,548332,16,3,4,1,2
3713,548332,19,1,3,1,1
3714,548333,1,1,1,1,2
3715,548333,1,3,2,1,1
3716,548333,1,5,1,1,1
3717,548333,5,1,1,1,2
3718,548333,7,5,1,1,2
3719,548333,9,3,2,1,2
3720,548333,11,3,1,1,2
3721,548333,17,6,2,1,1
3722,548334,1,3,3,4,2
3723,548334,2,3,4,1,2
3724,548334,7,1,1,4,2
3725,548334,7,3,1,4,2
3726,548334,8,2,4,1,2
3727,548334,9,3,2,1,2
3728,548334,10,1,1,1,1
3729,548334,11,2,2,1,2
3730,548334,19,2,2,1,1
3731,548335,1,3,1,1,2
3732,548335,3,4,1,2,2
3733,548335,6,6,4,1,1
3734,548335,8,2,3,1,2
3735,548335,11,4,1,1,2
3736,548335,11,6,2,1,2
3737,548335,13,4,1,1,2
3738,548335,16,3,4,1,2
3739,548335,16,5,2,5,2
3740,548335,19,2,1,1,1
3741,548335,20,3,1,1,2
3742,548335,20,6,2,1,2
3743,548336,1,6,2,1,2
3744,548336,3,1,2,1,2
3745,548336,9,3,1,1,1
3746,548336,9,5,2,1,1
3747,548336,11,3,3,1,1
3748,548336,12,1,1,1,1
3749,548336,12,4,2,1,1
3750,548336,13,1,1,1,1
3751,548336,14,1,2,1,2
3752,548336,15,1,2,1,1
3753,548336,16,1,2,1,2
3754,548336,16,7,2,1,2
3755,548336,17,3,2,1,2
3756,548336,17,4,1,1,1
3757,548336,18,2,2,1,2
3758,548336,18,3,4,1,2
3759,548337,2,1,2,1,1
3760,548337,9,2,1,1,2
3761,548337,13,2,3,1,1
3762,548337,15,1,2,5,1
3763,548337,15,7,2,5,1
3764,548337,16,6,2,1,2
3765,548337,18,4,1,1,1
3766,548337,18,6,1,1,1
3767,548338,3,2,1,1,1
3768,548338,4,4,2,1,1
3769,548338,6,3,4,1,1
3770,548338,9,3,2,1,1
3771,548338,9,7,2,1,1
3772,548338,9,8,2,1,1
3773,548338,10,2,2,1,1
3774,548338,10,3,2,1,1
3775,548338,10,4,1,1,2
3776,548338,11,3,2,2,2
3777,548338,11,5,1,1,1
3778,548338,12,4,1,1,1
3779,548338,13,6,2,2,1
3780,548338,14,6,2,1,1
3781,548338,15,1,2,1,2
3782,548338,17,3,1,1,1
3783,548338,17,3,1,1,2
3784,548338,18,1,2,1,1
3785,548339,3,3,1,1,1
3786,548339,6,6,2,1,1
3787,548339,14,6,2,1,2
3788,548339,18,1,2,1,2
3789,548339,18,3,2,2,2
3790,548339,18,6,2,2,2
3791,548339,20,1,2,1,1
3792,548339,20,5,2,1,1
3793,548339,20,6,2,1,1
3794,548339,20,8,2,1,1
3795,548340,3,6,2,1,2
3796,548340,4,6,2,1,2
3797,548340,5,3,1,1,1
3798,548340,5,3,1,1,2
3799,548340,8,1,2,1,2
3800,548340,8,4,2,1,2
3801,548340,9,4,1,1,1
3802,548340,10,6,2,1,2
3803,548340,12,1,4,1,1
3804,548340,12,4,1,1,2
3805,548340,19,1,2,1,2
3806,548340,20,1,2,1,2
3807,548341,1,2,2,1,2
3808,548341,1,5,1,1,2
3809,548341,1,7,2,1,2
3810,548341,4,2,1,1,2
3811,548341,5,3,1,1,1
3812,548341,5,4,1,1,1
3813,548341,9,5,1,1,1
3814,548341,11,5,1,1,2
3815,548341,12,5,2,2,2
3816,548341,12,6,2,5,1
3817,548341,13,1,1,1,2
3818,548341,14,1,1,1,1
3819,548341,15,6,2,1,2
3820,548341,16,4,1,1,2
3821,548341,17,3,4,1,1
3822,548341,18,1,2,1,1
3823,548341,18,7,1,4,1
3824,548341,19,1,4,1,1
3825,548341,19,2,1,1,1
3826,548341,20,4,2,1,1
3827,548341,20,5,1,1,1
3828,548342,1,2,2,1,2
3829,548342,1,7,1,1,2
3830,548342,9,3,1,4,2
3831,548342,13,5,2,1,2
3832,548342,15,4,1,1,1
3833,548342,20,1,3,4,1
3834,548344,5,6,4,1,1
3835,548344,6,1,2,1,2
3836,548344,6,4,1,1,2
3837,548344,9,5,2,1,1
3838,548344,13,3,2,2,2
3839,548344,13,5,2,1,1
3840,548344,14,5,2,5,1
3841,548344,14,7,2,1,1
3842,548344,15,1,2,1,1
3843,548344,15,2,1,1,2
3844,548344,15,5,1,1,2
3845,548344,16,2,2,1,2
3846,548344,17,4,4,1,2
3847,548344,20,2,1,1,2
3848,548346,1,4,1,3,1
3849,548346,2,6,1,1,1
3850,548346,4,4,2,1,2
3851,548346,5,2,1,1,1
3852,548346,5,5,2,1,2
3853,548346,5,6,1,1,2
3854,548346,9,3,1,1,2
3855,548346,9,6,2,1,2
3856,548346,10,1,2,1,1
3857,548346,11,4,1,1,2
3858,548346,15,6,3,4,1
3859,548346,17,1,4,1,2
3860,548346,17,6,2,1,2
3861,548346,18,5,2,1,1
3862,548346,19,4,2,1,2
3863,548347,4,3,2,1,2
3864,548347,6,1,1,1,1
3865,548347,6,6,2,2,1
3866,548347,7,6,1,1,1
3867,548347,10,6,2,1,2
3868,548347,11,1,2,1,1
3869,548347,13,2,2,1,1
3870,548347,13,6,2,2,1
3871,548347,15,4,2,1,1
3872,548347,17,5,2,1,2
3873,548347,18,2,2,1,2
3874,548348,1,1,2,1,1
3875,548348,1,2,2,1,1
3876,548348,1,7,2,1,1
3877,548348,3,4,2,1,1
3878,548348,10,6,2,1,1
3879,548348,12,6,2,1,2
3880,548348,13,1,1,2,2
3881,548348,15,5,2,1,2
3882,548348,17,3,2,1,2
3883,548348,20,5,3,1,2
3884,548349,2,5,2,1,2
3885,548349,3,6,2,1,1
3886,548349,4,1,2,1,1
3887,548349,4,2,2,1,1
3888,548349,8,3,1,2,2
3889,548349,10,3,2,1,2
3890,548349,10,6,4,1,2
3891,548349,18,5,2,1,1
3892,548349,20,1,1,1,1
3893,548350,5,1,2,1,2
3894,548350,5,3,1,1,1
3895,548350,5,4,2,1,1
3896,548350,7,6,2,1,1
3897,548350,11,5,2,1,2
3898,548350,14,2,2,1,2
3899,548350,14,4,2,1,2
3900,548350,16,6,3,1,1
3901,548350,17,2,1,1,1
3902,548350,17,5,1,1,1
3903,548350,19,4,1,1,1
3904,548350,19,5,2,1,1
3905,548351,1,2,2,1,2
3906,548351,1,4,1,1,1
3907,548351,2,2,2,1,2
3908,548351,3,6,3,1,1
3909,548351,4,4,1,1,2
3910,548351,5,2,2,1,2
3911,548351,7,1,2,1,2
3912,548351,9,1,2,1,1
3913,548351,9,4,2,1,1
3914,548351,9,4,2,1,2
3915,548351,9,6,2,1,2
3916,548351,18,5,2,1,1
3917,548351,18,5,2,2,2
3918,548351,19,1,2,1,2
3919,548352,2,6,2,1,2
3920,548352,3,2,2,1,1
3921,548352,3,6,2,1,2
3922,548352,4,2,2,1,2
3923,548352,4,6,1,1,2
3924,548352,6,4,2,1,2
3925,548352,6,5,4,1,2
3926,548352,6,8,2,1,2
3927,548352,8,4,2,1,2
3928,548352,8,5,2,1,2
3929,548352,9,4,2,1,2
3930,548352,9,5,2,1,1
3931,548352,10,6,2,1,1
3932,548352,13,1,1,1,2
3933,548352,13,6,1,1,2
3934,548352,14,4,1,1,1
3935,548352,15,3,1,1,1
3936,548352,18,4,1,1,2
3937,548352,20,2,3,1,1
3938,548353,4,3,1,1,1
3939,548353,5,3,1,1,2
3940,548353,7,1,2,1,2
3941,548353,7,5,2,1,2
3942,548353,9,1,2,1,2
3943,548353,9,2,1,1,1
3944,548353,9,6,1,1,1
3945,548353,17,2,1,4,1
3946,548353,17,3,3,1,1
3947,548353,17,4,4,1,2
3948,548353,17,5,1,1,1
3949,548353,18,1,3,1,1
3950,548353,18,1,4,1,2
3951,548353,19,6,4,1,1
3952,548354,2,2,2,1,1
3953,548354,3,5,1,1,1
3954,548354,5,4,3,4,2
3955,548354,7,2,2,1,1
3956,548354,9,3,3,1,2
3957,548354,12,1,2,1,2
3958,548354,13,5,1,1,2
3959,548354,15,2,2,1,1
3960,548354,15,3,1,2,2
3961,548354,17,1,1,1,1
3962,548355,1,1,2,2,2
3963,548355,1,2,1,1,2
3964,548355,12,2,2,2,1
3965,548355,13,2,2,1,1
3966,548355,15,5,1,1,2
3967,548355,18,1,3,1,1
3968,548355,19,3,2,1,1
3969,548355,20,5,2,1,1
3970,548356,1,1,2,1,2
3971,548356,3,6,4,1,1
3972,548356,5,2,1,1,1
3973,548356,9,2,1,1,1
3974,548356,10,1,2,5,1
3975,548356,12,2,3,1,1
3976,548356,15,1,2,1,2
3977,548356,17,6,2,1,2
3978,548356,17,7,2,1,2
3979,548356,18,5,2,1,2
3980,548356,18,6,1,1,1
3981,548356,19,4,4,1,1
3982,548356,20,2,2,1,2
3983,548357,3,5,1,1,1
3984,548357,6,3,2,1,1
3985,548357,9,3,1,1,1
3986,548357,10,6,2,1,2
3987,548357,11,1,1,2,1
3988,548357,12,3,1,1,2
3989,548357,13,5,4,1,1
3990,548357,14,4,2,1,1
3991,548357,17,3,1,1,1
3992,548357,18,2,1,1,2
3993,548357,19,3,2,1,2
3994,548358,1,3,2,1,1
3995,548358,2,2,2,1,2
3996,548358,2,4,2,1,2
3997,548358,3,4,2,1,2
3998,548358,4,1,2,5,1
3999,548358,4,2,2,1,1
4000,548358,4,4,2,1,1
4001,548358,5,3,1,4,1
4002,548358,6,1,2,1,1
4003,548358,6,4,4,1,2
4004,548358,8,1,2,1,1
4005,548358,10,5,3,1,1
4006,548358,10,6,2,1,2
4007,548358,11,2,1,4,2
4008,548358,13,5,2,1,2
4009,548358,15,5,2,1,1
4010,548358,16,4,1,1,1
4011,548358,18,5,4,1,1
4012,548358,18,6,2,1,1
4013,548359,1,3,2,1,1
4014,548359,3,2,2,1,2
4015,548359,3,3,2,1,2
4016,548359,4,5,1,1,2
4017,548359,5,2,1,1,2
4018,548359,5,3,1,1,1
4019,548359,6,3,2,1,2
4020,548359,6,4,2,1,1
4021,548359,9,1,2,1,2
4022,548359,9,3,1,1,2
4023,548359,13,4,2,1,2
4024,548359,13,6,2,1,1
4025,548359,13,6,1,1,2
4026,548359,14,6,1,1,2
4027,548359,18,3,1,1,1
4028,548359,19,1,4,1,1
4029,548359,20,4,4,1,2
4030,548359,20,6,2,1,2
4031,548360,4,1,2,1,1
4032,548360,5,2,2,1,1
4033,548360,7,6,1,1,1
4034,548360,8,4,2,1,1
4035,548360,9,2,2,1,2
4036,548360,9,3,2,1,1
4037,548360,11,5,1,1,1
4038,548360,12,1,2,1,2
4039,548360,12,6,2,1,1
4040,548360,15,5,1,1,1
4041,548360,19,3,2,1,2
4042,548360,19,5,1,1,1
4043,548361,1,4,2,1,1
4044,548361,2,5,2,1,1
4045,548361,4,3,1,1,1
4046,548361,5,5,1,1,2
4047,548361,9,3,2,1,2
4048,548361,11,3,2,1,2
4049,548361,15,1,1,1,2
4050,548361,15,5,2,1,2
4051,548361,16,3,2,1,2
4052,548361,20,1,2,1,1
4053,548361,20,5,1,1,1
4054,548361,20,6,3,1,1
4055,548362,3,3,2,1,2
4056,548362,3,5,1,2,1
4057,548362,7,6,2,5,1
4058,548362,8,2,2,1,2
4059,548362,11,5,3,1,1
4060,548362,13,2,1,1,2
4061,548362,13,4,2,1,2
4062,548362,14,1,2,1,2
4063,548362,14,4,1,1,2
4064,548362,16,5,2,1,2
4065,548362,17,1,2,1,2
4066,548362,17,2,1,1,2
4067,548362,17,5,1,1,2
4068,548362,17,7,3,4,2
4069,548362,19,1,1,1,2
4070,548362,19,2,2,1,1
4071,548362,19,3,2,1,2
4072,548362,20,1,2,5,1
4073,548363,1,1,1,1,1
4074,548363,1,4,2,1,1
4075,548363,1,5,1,1,1
4076,548363,5,2,1,1,1
4077,548363,6,3,1,1,1
4078,548363,8,2,2,1,1
4079,548363,12,6,1,1,1
4080,548363,13,3,1,1,1
4081,548363,17,3,2,1,1
4082,548363,19,5,1,1,1
4083,548364,2,3,2,1,1
4084,548364,2,4,2,1,1
4085,548364,4,5,1,1,2
4086,548364,5,4,1,1,1
4087,548364,6,1,2,5,2
4088,548364,6,4,2,1,2
4089,548364,8,5,2,3,1
4090,548364,15,1,2,1,2
4091,548364,19,1,3,4,2
4092,548364,20,4,3,1,1
4093,548365,2,2,1,1,2
4094,548365,2,3,2,1,1
4095,548365,2,3,1,1,2
4096,548365,5,1,1,4,1
4097,548365,8,4,1,1,1
4098,548365,8,6,2,1,1
4099,548365,11,6,4,1,2
4100,548365,13,4,2,1,2
4101,548365,16,1,2,1,2
4102,548366,1,6,2,1,1
4103,548366,2,2,1,1,1
4104,548366,2,6,1,4,1
4105,548366,3,2,2,1,2
4106,548366,3,3,2,2,2
4107,548366,3,4,2,1,2
4108,548366,4,1,2,1,2
4109,548366,7,6,2,1,1
4110,548366,7,7,2,1,1
4111,548366,9,5,2,1,1
4112,548366,10,3,2,1,1
4113,548366,10,4,1,1,1
4114,548366,12,5,2,1,2
4115,548366,15,2,2,1,1
4116,548366,17,3,2,1,2
4117,548366,19,2,4,1,2
4118,548366,19,3,2,5,2
4119,548367,2,1,4,1,1
4120,548367,4,1,2,1,1
4121,548367,4,2,1,2,1
4122,548367,5,4,2,1,1
4123,548367,6,1,1,1,2
4124,548367,7,4,2,1,1
4125,548367,10,4,2,1,2
4126,548367,12,6,2,1,1
4127,548367,17,1,1,1,1
4128,548367,17,4,1,1,2
4129,548367,18,3,1,1,2
4130,548367,19,4,1,1,1
4131,548368,4,3,1,1,2
4132,548368,7,2,1,1,2
4133,548368,7,5,2,1,1
4134,548368,10,4,1,1,1
4135,548368,11,3,2,1,1
4136,548368,13,4,4,1,2
4137,548368,15,1,2,1,2
4138,548368,17,5,2,1,1
4139,548368,18,2,1,1,1
4140,548369,2,3,2,1,2
4141,548369,5,1,2,1,1
4142,548369,6,5,1,1,1
4143,548369,7,6,2,1,1
4144,548369,17,3,1,1,1
4145,548369,17,6,2,1,1
4146,548369,18,3,2,1,1
4147,548369,19,3,2,1,1
4148,548370,1,5,2,2,1
4149,548370,2,2,2,1,2
4150,548370,8,3,4,1,2
4151,548370,9,3,3,1,2
4152,548370,16,2,2,1,1
4153,548370,18,3,1,1,2
4154,548371,1,6,1,1,2
4155,548371,2,1,2,1,1
4156,548371,2,1,2,1,2
4157,548371,2,3,1,1,1
4158,548371,5,4,1,1,1
4159,548371,5,5,1,1,2
4160,548371,14,2,2,1,2
4161,548371,14,5,1,4,1
4162,548371,16,3,4,1,1
4163,548371,18,5,1,4,2
4164,548371,19,1,2,1,1
4165,548372,1,2,2,1,2
4166,548372,1,5,1,1,2
4167,548372,2,5,2,1,2
4168,548372,5,1,1,1,1
4169,548372,5,3,2,1,2
4170,548372,5,4,4,1,1
4171,548372,5,5,4,1,1
4172,548372,5,6,2,1,1
4173,548372,5,7,4,1,1
4174,548372,6,2,2,1,2
4175,548372,6,5,2,1,1
4176,548372,11,6,2,2,1
4177,548372,12,5,2,1,2
4178,548372,13,1,2,1,2
4179,548372,14,1,2,1,1
4180,548372,14,4,2,1,1
4181,548372,14,6,2,1,1
4182,548372,16,1,2,1,1
4183,548372,16,2,1,1,2
4184,548372,16,5,1,1,1
4185,548372,16,6,1,1,2
4186,548372,17,3,2,1,1
4187,548372,17,6,2,1,2
4188,548372,20,1,1,1,2
4189,548373,2,4,2,1,2
4190,548373,2,6,1,1,1
4191,548373,8,4,1,4,2
4192,548373,19,4,2,1,1
4193,548373,19,7,1,1,1
4194,548374,1,1,1,1,1
4195,548374,1,4,1,1,1
4196,548374,2,3,2,1,2
4197,548374,3,5,1,1,1
4198,548374,8,6,1,1,2
4199,548374,18,4,2,1,1
4200,548375,1,6,1,1,2
4201,548375,2,4,2,1,2
4202,548375,4,5,2,1,1
4203,548375,7,1,2,1,1
4204,548375,8,2,1,1,1
4205,548375,9,5,2,1,1
4206,548375,11,6,2,1,1
4207,548375,12,3,3,1,1
4208,548375,13,2,2,1,2
4209,548375,13,5,1,1,2
4210,548375,14,1,1,2,1
4211,548375,17,1,2,1,1
4212,548375,18,4,4,1,1
4213,548375,18,6,2,1,1
4214,548375,19,6,2,1,1
4215,548375,20,1,1,2,1
4216,548376,2,1,2,1,2
4217,548376,2,2,1,1,1
4218,548376,2,2,2,1,2
4219,548376,2,6,2,1,1
4220,548376,2,7,1,1,2
4221,548376,3,3,1,1,2
4222,548376,7,6,1,1,1
4223,548376,10,3,1,1,2
4224,548376,20,6,3,1,1
4225,548377,1,1,2,1,2
4226,548377,5,5,2,1,1
4227,548377,6,3,4,1,1
4228,548377,12,2,1,1,2
4229,548377,14,1,1,2,2
4230,548377,14,4,2,1,2
4231,548377,17,3,4,1,1
4232,548377,19,5,2,1,1
4233,548377,19,5,2,1,2
4234,548377,20,4,2,1,2
4235,548378,3,2,2,1,2
4236,548378,3,6,2,1,2
4237,548378,3,8,2,1,2
4238,548378,6,2,2,1,2
4239,548378,8,6,2,1,1
4240,548378,9,5,1,1,1
4241,548378,10,5,2,1,2
4242,548378,11,6,4,1,1
4243,548378,12,6,2,2,2
4244,548378,13,1,1,1,2
4245,548378,13,6,2,1,1
4246,548378,14,1,2,1,1
4247,548378,14,3,2,1,2
4248,548378,15,2,1,1,1
4249,548378,19,2,3,1,1
4250,548379,1,1,2,5,1
4251,548379,6,4,2,5,2
4252,548379,7,1,2,1,1
4253,548379,9,1,2,1,2
4254,548379,10,6,2,1,2
4255,548379,12,6,1,1,1
4256,548379,14,3,1,2,2
4257,548379,17,1,2,1,1
4258,548380,1,4,2,1,2
4259,548380,1,5,1,1,2
4260,548380,5,5,2,3,2
4261,548380,7,1,2,2,2
4262,548380,8,3,4,1,1
4263,548380,8,5,2,1,2
4264,548380,9,4,3,1,2
4265,548380,13,1,3,4,1
4266,548380,13,6,1,1,2
4267,548380,15,4,1,1,1
4268,548380,20,5,4,1,1
4269,548381,4,1,2,1,1
4270,548381,4,2,2,1,2
4271,548381,10,2,2,1,1
4272,548381,13,6,3,1,1
4273,548381,14,1,2,1,2
4274,548381,14,6,2,1,1
4275,548381,16,3,1,1,1
4276,548381,19,6,1,4,1
4277,548381,20,2,2,1,1
4278,548381,20,6,2,1,2
4279,548382,1,5,2,1,1
4280,548382,2,2,2,1,1
4281,548382,3,3,2,1,1
4282,548382,3,3,2,1,2
4283,548382,3,4,2,1,2
4284,548382,3,5,2,1,2
4285,548382,5,1,2,1,2
4286,548382,7,2,2,3,2
4287,548382,7,6,2,5,2
4288,548382,10,5,2,2,1
4289,548382,12,2,4,1,2
4290,548382,14,1,2,1,2
4291,548382,14,2,2,1,1
4292,548382,14,2,2,1,2
4293,548382,14,3,1,1,1
4294,548382,14,5,2,1,1
4295,548382,15,5,1,1,2
4296,548382,16,2,2,1,1
4297,548382,16,2,1,1,2
4298,548382,17,2,2,1,1
4299,548382,17,6,4,1,1
4300,548382,18,4,4,1,1
4301,548382,19,1,2,1,1
4302,548382,19,1,2,1,2
4303,548382,19,7,2,1,1
4304,548383,1,1,1,1,2
4305,548383,1,5,2,1,1
4306,548383,1,6,2,2,2
4307,548383,2,3,3,4,2
4308,548383,3,6,1,1,1
4309,548383,4,3,1,1,2
4310,548383,5,5,2,1,2
4311,548383,7,3,2,1,2
4312,548383,7,4,1,1,2
4313,548383,10,3,1,1,2
4314,548383,11,6,1,1,1
4315,548383,12,6,1,1,2
4316,548383,17,4,2,1,2
4317,548383,18,6,2,1,1
4318,548384,2,1,2,1,2
4319,548384,2,3,2,1,1
4320,548384,2,6,2,1,2
4321,548384,3,2,2,1,2
4322,548384,8,5,1,1,1
4323,548384,9,5,1,1,2
4324,548384,10,4,1,1,2
4325,548384,11,4,1,1,2
4326,548384,12,3,2,1,1
4327,548384,13,2,1,1,1
4328,548384,13,6,1,1,2
4329,548384,15,5,2,1,2
4330,548384,16,3,1,1,2
4331,548384,17,3,4,1,2
4332,548384,17,5,2,1,2
4333,548384,20,3,2,1,1
4334,548385,3,6,2,1,2
4335,548385,3,7,2,1,2
4336,548385,5,1,1,1,2
4337,548385,6,3,2,1,1
4338,548385,8,4,2,1,2
4339,548385,9,1,2,3,2
4340,548385,11,1,2,1,2
4341,548385,12,1,1,1,2
4342,548385,12,5,3,1,2
4343,548385,13,5,1,1,2
4344,548385,15,6,2,2,1
4345,548385,16,5,1,1,1
4346,548385,19,2,2,2,1
4347,548386,3,1,1,1,2
4348,548386,3,4,2,1,2
4349,548386,3,5,1,1,1
4350,548386,4,2,2,1,2
4351,548386,4,3,2,1,2
4352,548386,6,3,4,1,1
4353,548386,7,6,2,2,2
4354,548386,7,7,2,1,2
4355,548386,8,4,2,1,1
4356,548386,8,6,4,1,1
4357,548386,13,4,1,2,1
4358,548386,19,6,4,1,2
4359,548386,20,1,2,1,1
4360,598003,1,3,3,1,1
4361,598003,2,2,2,1,1
4362,598003,2,4,2,1,1
4363,598003,5,6,2,1,2
4364,598003,9,5,1,1,2
4365,598003,14,4,2,1,1
4366,598003,16,1,2,1,2
4367,598003,17,5,2,1,2
4368,598003,17,6,2,1,1
4369,598003,17,7,1,2,2
4370,598004,3,3,1,1,2
4371,598004,3,6,2,1,1
4372,598004,6,1,2,1,1
4373,598004,6,3,1,1,2
4374,598004,7,6,1,4,1
4375,598004,8,3,2,1,1
4376,598004,9,4,1,1,2
4377,598004,10,2,2,2,2
4378,598004,14,2,2,1,1
4379,598004,15,1,2,1,1
4380,598004,15,1,1,1,2
4381,598004,17,2,1,4,1
4382,598004,17,6,4,1,2
4383,598004,19,3,1,1,1
4384,598004,19,6,1,1,1
4385,598004,20,1,3,1,2
4386,598004,20,4,1,1,1
4387,598005,1,3,2,1,1
4388,598005,4,5,1,1,1
4389,598005,6,2,2,1,1
4390,598005,6,3,2,1,2
4391,598005,7,1,2,1,2
4392,598006,1,4,2,1,2
4393,598006,1,5,1,1,1
4394,598006,1,6,1,1,2
4395,598006,4,1,2,5,1
4396,598006,6,1,2,1,1
4397,598006,6,2,1,1,2
4398,598006,10,6,1,1,2
4399,598006,11,2,2,1,2
4400,598006,11,6,2,1,2
4401,598006,14,2,1,1,1
4402,598006,14,2,2,1,2
4403,598006,14,3,1,1,2
4404,598006,14,4,1,1,1
4405,598006,14,5,2,1,2
4406,598006,18,5,1,1,2
4407,598006,19,2,2,1,2
4408,598007,3,4,1,1,1
4409,598007,4,2,2,1,2
4410,598007,4,3,2,1,1
4411,598007,6,1,1,1,1
